PIXEL,X,Y,id
173146,-79.6819305650,40.3789115372,"173,146"
174146,-79.6701570663,40.3791079395,"174,146"
125147,-80.2466372046,40.3590703872,"125,147"
126147,-80.2348690411,40.3593243611,"126,147"
127147,-80.2231007893,40.3595771354,"127,147"
128147,-80.2113324497,40.3598287100,"128,147"
129147,-80.1995640226,40.3600790849,"129,147"
130147,-80.1877955085,40.3603282601,"130,147"
131147,-80.1760269078,40.3605762356,"131,147"
132147,-80.1642582209,40.3608230114,"132,147"
133147,-80.1524894482,40.3610685875,"133,147"
134147,-80.1407205902,40.3613129637,"134,147"
135147,-80.1289516472,40.3615561403,"135,147"
136147,-80.1171826197,40.3617981170,"136,147"
137147,-80.1054135081,40.3620388940,"137,147"
138147,-80.0936443128,40.3622784712,"138,147"
139147,-80.0818750343,40.3625168485,"139,147"
140147,-80.0701056729,40.3627540260,"140,147"
141147,-80.0583362290,40.3629900037,"141,147"
142147,-80.0465667032,40.3632247815,"142,147"
143147,-80.0347970957,40.3634583595,"143,147"
144147,-80.0230274071,40.3636907376,"144,147"
145147,-80.0112576377,40.3639219158,"145,147"
146147,-79.9994877879,40.3641518941,"146,147"
147147,-79.9877178582,40.3643806724,"147,147"
148147,-79.9759478490,40.3646082509,"148,147"
149147,-79.9641777607,40.3648346294,"149,147"
150147,-79.9524075937,40.3650598080,"150,147"
151147,-79.9406373485,40.3652837866,"151,147"
152147,-79.9288670254,40.3655065652,"152,147"
153147,-79.9170966249,40.3657281438,"153,147"
154147,-79.9053261473,40.3659485225,"154,147"
155147,-79.8935555932,40.3661677011,"155,147"
156147,-79.8817849629,40.3663856798,"156,147"
157147,-79.8700142569,40.3666024583,"157,147"
158147,-79.8582434755,40.3668180369,"158,147"
159147,-79.8464726192,40.3670324154,"159,147"
160147,-79.8347016883,40.3672455938,"160,147"
161147,-79.8229306834,40.3674575722,"161,147"
162147,-79.8111596048,40.3676683504,"162,147"
163147,-79.7993884530,40.3678779286,"163,147"
164147,-79.7876172283,40.3680863066,"164,147"
165147,-79.7758459313,40.3682934846,"165,147"
166147,-79.7640745622,40.3684994624,"166,147"
167147,-79.7523031215,40.3687042400,"167,147"
168147,-79.7405316097,40.3689078175,"168,147"
169147,-79.7287600271,40.3691101948,"169,147"
170147,-79.7169883742,40.3693113720,"170,147"
171147,-79.7052166514,40.3695113490,"171,147"
172147,-79.6934448591,40.3697101257,"172,147"
173147,-79.6816729977,40.3699077023,"173,147"
174147,-79.6699010676,40.3701040787,"174,147"
127148,-80.2227711837,40.3505746509,"127,148"
128148,-80.2110044108,40.3508261923,"128,148"
129148,-80.1992375506,40.3510765342,"129,148"
130148,-80.1874706034,40.3513256765,"130,148"
131148,-80.1757035696,40.3515736193,"131,148"
132148,-80.1639364496,40.3518203625,"132,148"
133148,-80.1521692439,40.3520659062,"133,148"
134148,-80.1404019529,40.3523102502,"134,148"
135148,-80.1286345770,40.3525533947,"135,148"
136148,-80.1168671166,40.3527953395,"136,148"
137148,-80.1050995721,40.3530360847,"137,148"
138148,-80.0933319440,40.3532756302,"138,148"
139148,-80.0815642326,40.3535139761,"139,148"
140148,-80.0697964384,40.3537511224,"140,148"
141148,-80.0580285618,40.3539870689,"141,148"
142148,-80.0462606033,40.3542218158,"142,148"
143148,-80.0344925631,40.3544553629,"143,148"
144148,-80.0227244418,40.3546877103,"144,148"
145148,-80.0109562398,40.3549188580,"145,148"
146148,-79.9991879575,40.3551488060,"146,148"
147148,-79.9874195952,40.3553775542,"147,148"
148148,-79.9756511535,40.3556051026,"148,148"
149148,-79.9638826327,40.3558314512,"149,148"
150148,-79.9521140333,40.3560566001,"150,148"
151148,-79.9403453556,40.3562805491,"151,148"
152148,-79.9285766001,40.3565032984,"152,148"
153148,-79.9168077672,40.3567248478,"153,148"
154148,-79.9050388574,40.3569451973,"154,148"
155148,-79.8932698709,40.3571643471,"155,148"
156148,-79.8815008084,40.3573822969,"156,148"
157148,-79.8697316701,40.3575990469,"157,148"
158148,-79.8579624565,40.3578145970,"158,148"
159148,-79.8461931680,40.3580289472,"159,148"
160148,-79.8344238050,40.3582420975,"160,148"
161148,-79.8226543680,40.3584540479,"161,148"
162148,-79.8108848573,40.3586647983,"162,148"
163148,-79.7991152734,40.3588743488,"163,148"
164148,-79.7873456167,40.3590826994,"164,148"
165148,-79.7755758876,40.3592898500,"165,148"
166148,-79.7638060865,40.3594958006,"166,148"
167148,-79.7520362139,40.3597005512,"167,148"
168148,-79.7402662702,40.3599041019,"168,148"
169148,-79.7284962557,40.3601064525,"169,148"
170148,-79.7167261709,40.3603076031,"170,148"
171148,-79.7049560163,40.3605075537,"171,148"
172148,-79.6931857922,40.3607063042,"172,148"
173148,-79.6814154990,40.3609038547,"173,148"
128149,-80.2106764594,40.3418236621,"128,149"
129149,-80.1989111655,40.3420739710,"129,149"
130149,-80.1871457848,40.3423230804,"130,149"
131149,-80.1753803175,40.3425709905,"131,149"
132149,-80.1636147641,40.3428177012,"132,149"
133149,-80.1518491249,40.3430632124,"133,149"
134149,-80.1400834005,40.3433075242,"134,149"
135149,-80.1283175913,40.3435506366,"135,149"
136149,-80.1165516975,40.3437925495,"136,149"
137149,-80.1047857197,40.3440332629,"137,149"
138149,-80.0930196584,40.3442727768,"138,149"
139149,-80.0812535138,40.3445110913,"139,149"
140149,-80.0694872864,40.3447482062,"140,149"
141149,-80.0577209766,40.3449841216,"141,149"
142149,-80.0459545849,40.3452188375,"142,149"
143149,-80.0341881117,40.3454523538,"143,149"
144149,-80.0224215573,40.3456846706,"144,149"
145149,-80.0106549223,40.3459157878,"145,149"
146149,-79.9988882069,40.3461457054,"146,149"
147149,-79.9871214117,40.3463744234,"147,149"
148149,-79.9753545370,40.3466019418,"148,149"
149149,-79.9635875833,40.3468282606,"149,149"
150149,-79.9518205510,40.3470533797,"150,149"
151149,-79.9400534405,40.3472772992,"151,149"
152149,-79.9282862522,40.3475000190,"152,149"
153149,-79.9165189865,40.3477215392,"153,149"
154149,-79.9047516439,40.3479418597,"154,149"
155149,-79.8929842248,40.3481609805,"155,149"
156149,-79.8812167295,40.3483789016,"156,149"
157149,-79.8694491586,40.3485956230,"157,149"
158149,-79.8576815123,40.3488111447,"158,149"
159149,-79.8459137912,40.3490254666,"159,149"
160149,-79.8341459957,40.3492385887,"160,149"
161149,-79.8223781261,40.3494505112,"161,149"
162149,-79.8106101829,40.3496612338,"162,149"
163149,-79.7988421666,40.3498707566,"163,149"
164149,-79.7870740774,40.3500790797,"164,149"
165149,-79.7753059159,40.3502862030,"165,149"
166149,-79.7635376824,40.3504921264,"166,149"
167149,-79.7517693775,40.3506968500,"167,149"
168149,-79.7400010014,40.3509003738,"168,149"
169149,-79.7282325546,40.3511026977,"169,149"
170149,-79.7164640375,40.3513038218,"170,149"
171149,-79.7046954506,40.3515037460,"171,149"
172149,-79.6929267943,40.3517024703,"172,149"
128150,-80.2103485953,40.3328211196,"128,150"
129150,-80.1985848675,40.3330713954,"129,150"
130150,-80.1868210527,40.3333204720,"130,150"
131150,-80.1750571515,40.3335683494,"131,150"
132150,-80.1632931642,40.3338150275,"132,150"
133150,-80.1515290913,40.3340605063,"133,150"
134150,-80.1397649330,40.3343047859,"134,150"
135150,-80.1280006900,40.3345478662,"135,150"
136150,-80.1162363625,40.3347897471,"136,150"
137150,-80.1044719510,40.3350304288,"137,150"
138150,-80.0927074559,40.3352699111,"138,150"
139150,-80.0809428777,40.3355081941,"139,150"
140150,-80.0691782167,40.3357452778,"140,150"
141150,-80.0574134734,40.3359811620,"141,150"
142150,-80.0456486481,40.3362158469,"142,150"
143150,-80.0338837414,40.3364493325,"143,150"
144150,-80.0221187535,40.3366816186,"144,150"
145150,-80.0103536850,40.3369127053,"145,150"
146150,-79.9985885362,40.3371425925,"146,150"
147150,-79.9868233076,40.3373712804,"147,150"
148150,-79.9750579996,40.3375987687,"148,150"
149150,-79.9632926126,40.3378250576,"149,150"
150150,-79.9515271470,40.3380501471,"150,150"
151150,-79.9397616032,40.3382740370,"151,150"
152150,-79.9279959817,40.3384967275,"152,150"
153150,-79.9162302828,40.3387182184,"153,150"
154150,-79.9044645070,40.3389385098,"154,150"
155150,-79.8926986548,40.3391576017,"155,150"
156150,-79.8809327264,40.3393754941,"156,150"
157150,-79.8691667224,40.3395921869,"157,150"
158150,-79.8574006431,40.3398076801,"158,150"
159150,-79.8456344890,40.3400219737,"159,150"
160150,-79.8338682604,40.3402350678,"160,150"
161150,-79.8221019579,40.3404469622,"161,150"
162150,-79.8103355818,40.3406576570,"162,150"
163150,-79.7985691325,40.3408671522,"163,150"
164150,-79.7868026105,40.3410754478,"164,150"
165150,-79.7750360161,40.3412825437,"165,150"
166150,-79.7632693499,40.3414884400,"166,150"
167150,-79.7515026121,40.3416931366,"167,150"
168150,-79.7397358033,40.3418966335,"168,150"
169150,-79.7279689238,40.3420989307,"169,150"
170150,-79.7162019740,40.3423000283,"170,150"
171150,-79.7044349544,40.3424999261,"171,150"
129151,-80.1982586563,40.3240688078,"129,151"
130151,-80.1864964072,40.3243178515,"130,151"
131151,-80.1747340717,40.3245656961,"131,151"
132151,-80.1629716501,40.3248123417,"132,151"
133151,-80.1512091428,40.3250577881,"133,151"
134151,-80.1394465504,40.3253020355,"134,151"
135151,-80.1276838731,40.3255450837,"135,151"
136151,-80.1159211115,40.3257869327,"136,151"
137151,-80.1041582659,40.3260275826,"137,151"
138151,-80.0923953367,40.3262670334,"138,151"
139151,-80.0806323244,40.3265052849,"139,151"
140151,-80.0688692294,40.3267423373,"140,151"
141151,-80.0571060520,40.3269781904,"141,151"
142151,-80.0453427928,40.3272128444,"142,151"
143151,-80.0335794521,40.3274462991,"143,151"
144151,-80.0218160304,40.3276785545,"144,151"
145151,-80.0100525280,40.3279096107,"145,151"
146151,-79.9982889454,40.3281394676,"146,151"
147151,-79.9865252830,40.3283681253,"147,151"
148151,-79.9747615412,40.3285955836,"148,151"
149151,-79.9629977204,40.3288218427,"149,151"
150151,-79.9512338211,40.3290469024,"150,151"
151151,-79.9394698437,40.3292707628,"151,151"
152151,-79.9277057885,40.3294934239,"152,151"
153151,-79.9159416560,40.3297148856,"153,151"
154151,-79.9041774467,40.3299351479,"154,151"
155151,-79.8924131608,40.3301542109,"155,151"
156151,-79.8806487989,40.3303720745,"156,151"
157151,-79.8688843614,40.3305887387,"157,151"
158151,-79.8571198487,40.3308042035,"158,151"
159151,-79.8453552611,40.3310184688,"159,151"
160151,-79.8335905992,40.3312315347,"160,151"
161151,-79.8218258633,40.3314434012,"161,151"
162151,-79.8100610538,40.3316540682,"162,151"
163151,-79.7982961712,40.3318635358,"163,151"
164151,-79.7865312159,40.3320718039,"164,151"
165151,-79.7747661883,40.3322788725,"165,151"
166151,-79.7630010888,40.3324847416,"166,151"
167151,-79.7512359178,40.3326894112,"167,151"
168151,-79.7394706758,40.3328928812,"168,151"
169151,-79.7277053632,40.3330951517,"169,151"
170151,-79.7159399803,40.3332962227,"170,151"
131152,-80.1744110778,40.3155630311,"131,152"
132152,-80.1626502215,40.3158096441,"132,152"
133152,-80.1508892796,40.3160550581,"133,152"
134152,-80.1391282525,40.3162992732,"134,152"
135152,-80.1273671406,40.3165422893,"135,152"
136152,-80.1156059444,40.3167841065,"136,152"
137152,-80.1038446643,40.3170247246,"137,152"
138152,-80.0920833006,40.3172641438,"138,152"
139152,-80.0803218538,40.3175023639,"139,152"
140152,-80.0685603243,40.3177393849,"140,152"
141152,-80.0567987126,40.3179752070,"141,152"
142152,-80.0450370190,40.3182098299,"142,152"
143152,-80.0332752439,40.3184432538,"143,152"
144152,-80.0215133879,40.3186754786,"144,152"
145152,-80.0097514512,40.3189065043,"145,152"
146152,-79.9979894344,40.3191363309,"146,152"
147152,-79.9862273377,40.3193649584,"147,152"
148152,-79.9744651618,40.3195923867,"148,152"
149152,-79.9627029068,40.3198186159,"149,152"
150152,-79.9509405734,40.3200436459,"150,152"
151152,-79.9391781619,40.3202674768,"151,152"
152152,-79.9274156726,40.3204901085,"152,152"
153152,-79.9156531061,40.3207115410,"153,152"
154152,-79.9038904627,40.3209317742,"154,152"
155152,-79.8921277429,40.3211508083,"155,152"
156152,-79.8803649471,40.3213686431,"156,152"
157152,-79.8686020757,40.3215852787,"157,152"
158152,-79.8568391291,40.3218007151,"158,152"
159152,-79.8450761077,40.3220149521,"159,152"
160152,-79.8333130119,40.3222279899,"160,152"
161152,-79.8215498422,40.3224398285,"161,152"
162152,-79.8097865990,40.3226504677,"162,152"
163152,-79.7980232827,40.3228599076,"163,152"
164152,-79.7862598936,40.3230681482,"164,152"
165152,-79.7744964324,40.3232751895,"165,152"
167152,-79.7509692946,40.3236856739,"167,152"
168152,-79.7392056190,40.3238891172,"168,152"
133153,-80.1505695016,40.3070523165,"133,153"
134153,-80.1388100394,40.3072964993,"134,153"
135153,-80.1270504925,40.3075394834,"135,153"
136153,-80.1152908613,40.3077812686,"136,153"
137153,-80.1035311462,40.3080218550,"137,153"
138153,-80.0917713476,40.3082612425,"138,153"
139153,-80.0800114659,40.3084994312,"139,153"
140153,-80.0682515015,40.3087364210,"140,153"
141153,-80.0564914550,40.3089722119,"141,153"
142153,-80.0447313266,40.3092068039,"142,153"
143153,-80.0329711168,40.3094401970,"143,153"
144153,-80.0212108260,40.3096723911,"144,153"
145153,-80.0094504546,40.3099033863,"145,153"
146153,-79.9976900031,40.3101331826,"146,153"
147153,-79.9859294718,40.3103617799,"147,153"
148153,-79.9741688613,40.3105891782,"148,153"
149153,-79.9624081718,40.3108153775,"149,153"
150153,-79.9506474038,40.3110403779,"150,153"
151153,-79.9388865577,40.3112641792,"151,153"
152153,-79.9271256340,40.3114867815,"152,153"
153153,-79.9153646331,40.3117081847,"153,153"
154153,-79.9036035553,40.3119283890,"154,153"
155153,-79.8918424011,40.3121473941,"155,153"
156153,-79.8800811709,40.3123652002,"156,153"
157153,-79.8683198651,40.3125818072,"157,153"
158153,-79.8565584842,40.3127972151,"158,153"
159153,-79.8447970285,40.3130114239,"159,153"
160153,-79.8330354985,40.3132244336,"160,153"
161153,-79.8212738946,40.3134362441,"161,153"
162153,-79.8095122172,40.3136468556,"162,153"
163153,-79.7977504668,40.3138562678,"163,153"
164153,-79.7859886436,40.3140644809,"164,153"
165153,-79.7742267483,40.3142714949,"165,153"
136154,-80.1149758621,40.2987784193,"136,154"
137154,-80.1032177116,40.2990189740,"137,154"
138154,-80.0914594776,40.2992583299,"138,154"
139154,-80.0797011606,40.2994964871,"139,154"
140154,-80.0679427610,40.2997334456,"140,154"
141154,-80.0561842792,40.2999692054,"141,154"
142154,-80.0444257156,40.3002037665,"142,154"
143154,-80.0326670706,40.3004371287,"143,154"
144154,-80.0209083447,40.3006692922,"144,154"
145154,-80.0091495382,40.3009002570,"145,154"
146154,-79.9973906516,40.3011300229,"146,154"
147154,-79.9856316853,40.3013585900,"147,154"
148154,-79.9738726397,40.3015859583,"148,154"
149154,-79.9621135152,40.3018121278,"149,154"
150154,-79.9503543122,40.3020370984,"150,154"
151154,-79.9385950313,40.3022608702,"151,154"
152154,-79.9268356726,40.3024834431,"152,154"
153154,-79.9150762368,40.3027048172,"153,154"
154154,-79.9033167242,40.3029249923,"154,154"
155154,-79.8915571352,40.3031439686,"155,154"
156154,-79.8797974702,40.3033617459,"156,154"
157154,-79.8680377297,40.3035783243,"157,154"
158154,-79.8562779141,40.3037937038,"158,154"
159154,-79.8445180238,40.3040078843,"159,154"
160154,-79.8327580591,40.3042208659,"160,154"
161154,-79.8209980206,40.3044326485,"161,154"
162154,-79.8092379086,40.3046432321,"162,154"
163154,-79.7974777235,40.3048526167,"163,154"
164154,-79.7857174659,40.3050608023,"164,154"
165154,-79.7739571360,40.3052677890,"165,154"
138155,-80.0911476907,40.2902554061,"138,155"
139155,-80.0793909380,40.2904935319,"139,155"
140155,-80.0676341027,40.2907304591,"140,155"
141155,-80.0558771852,40.2909661878,"141,155"
142155,-80.0441201860,40.2912007179,"142,155"
143155,-80.0323631054,40.2914340493,"143,155"
144155,-80.0206059439,40.2916661822,"144,155"
145155,-80.0088487019,40.2918971164,"145,155"
146155,-79.9970913798,40.2921268520,"146,155"
147155,-79.9853339780,40.2923553890,"147,155"
148155,-79.9735764969,40.2925827273,"148,155"
149155,-79.9618189371,40.2928088669,"149,155"
150155,-79.9500612987,40.2930338078,"150,155"
151155,-79.9383035824,40.2932575501,"151,155"
152155,-79.9265457885,40.2934800936,"152,155"
153155,-79.9147879174,40.2937014384,"153,155"
154155,-79.9030299695,40.2939215845,"154,155"
155155,-79.8912719453,40.2941405319,"155,155"
156155,-79.8795138451,40.2943582804,"156,155"
157155,-79.8677556695,40.2945748303,"157,155"
158155,-79.8559974187,40.2947901813,"158,155"
159155,-79.8442390933,40.2950043336,"159,155"
160155,-79.8324806935,40.2952172870,"160,155"
161155,-79.8207222200,40.2954290417,"161,155"
162155,-79.8089636730,40.2956395975,"162,155"
163155,-79.7972050530,40.2958489545,"163,155"
164155,-79.7854463603,40.2960571126,"164,155"
165155,-79.7736875955,40.2962640719,"165,155"
166155,-79.7619287589,40.2964698323,"166,155"
141156,-80.0555701730,40.2819631592,"141,156"
142156,-80.0438147377,40.2821976583,"142,156"
143156,-80.0320592211,40.2824309590,"143,156"
144156,-80.0203036236,40.2826630612,"144,156"
145156,-80.0085479457,40.2828939650,"145,156"
146156,-79.9967921876,40.2831236702,"146,156"
147156,-79.9850363500,40.2833521770,"147,156"
148156,-79.9732804331,40.2835794853,"148,156"
149156,-79.9615244374,40.2838055951,"149,156"
150156,-79.9497683633,40.2840305063,"150,156"
151156,-79.9380122112,40.2842542190,"151,156"
152156,-79.9262559815,40.2844767332,"152,156"
153156,-79.9144996747,40.2846980488,"153,156"
154156,-79.9027432912,40.2849181658,"154,156"
155156,-79.8909868313,40.2851370843,"155,156"
156156,-79.8792302956,40.2853548041,"156,156"
157156,-79.8674736843,40.2855713253,"157,156"
158156,-79.8557169980,40.2857866480,"158,156"
159156,-79.8439602370,40.2860007719,"159,156"
160156,-79.8322034018,40.2862136973,"160,156"
161156,-79.8204464928,40.2864254240,"161,156"
162156,-79.8086895104,40.2866359520,"162,156"
163156,-79.7969324550,40.2868452814,"163,156"
164156,-79.7851753270,40.2870534120,"164,156"
165156,-79.7734181268,40.2872603440,"165,156"
166156,-79.7616608549,40.2874660773,"166,156"
143157,-80.0317554177,40.2734278579,"143,157"
144157,-80.0200013838,40.2736599295,"144,157"
145157,-80.0082472695,40.2738908028,"145,157"
146157,-79.9964930751,40.2741204777,"146,157"
147157,-79.9847388012,40.2743489544,"147,157"
148157,-79.9729844480,40.2745762326,"148,157"
149157,-79.9612300161,40.2748023126,"149,157"
150157,-79.9494755057,40.2750271941,"150,157"
151157,-79.9377209175,40.2752508773,"151,157"
152157,-79.9259662517,40.2754733621,"152,157"
153157,-79.9142115088,40.2756946485,"153,157"
154157,-79.9024566892,40.2759147364,"154,157"
155157,-79.8907017932,40.2761336260,"155,157"
156157,-79.8789468215,40.2763513171,"156,157"
157157,-79.8671917742,40.2765678097,"157,157"
158157,-79.8554366520,40.2767831039,"158,157"
159157,-79.8436814551,40.2769971996,"159,157"
160157,-79.8319261840,40.2772100969,"160,157"
161157,-79.8201708391,40.2774217956,"161,157"
162157,-79.8084154208,40.2776322958,"162,157"
163157,-79.7966599295,40.2778415976,"163,157"
164157,-79.7849043658,40.2780497008,"164,157"
165157,-79.7731487299,40.2782566054,"165,157"
166157,-79.7613930222,40.2784623115,"166,157"
145158,-80.0079466734,40.2648876301,"145,158"
146158,-79.9961940423,40.2651172747,"146,158"
147158,-79.9844413316,40.2653457212,"147,158"
148158,-79.9726885417,40.2655729695,"148,158"
149158,-79.9609356731,40.2657990195,"149,158"
150158,-79.9491827262,40.2660238714,"150,158"
151158,-79.9374297013,40.2662475251,"151,158"
152158,-79.9256765990,40.2664699805,"152,158"
153158,-79.9139234195,40.2666912376,"153,158"
154158,-79.9021701634,40.2669112965,"154,158"
155158,-79.8904168310,40.2671301572,"155,158"
156158,-79.8786634228,40.2673478196,"156,158"
157158,-79.8669099392,40.2675642836,"157,158"
158158,-79.8551563805,40.2677795494,"158,158"
159158,-79.8434027473,40.2679936169,"159,158"
160158,-79.8316490399,40.2682064860,"160,158"
161158,-79.8198952587,40.2684181568,"161,158"
162158,-79.8081414041,40.2686286292,"162,158"
163158,-79.7963874767,40.2688379033,"163,158"
164158,-79.7846334767,40.2690459790,"164,158"
165158,-79.7728794046,40.2692528564,"165,158"
148159,-79.9723927142,40.2565696960,"148,159"
149159,-79.9606414085,40.2567957163,"149,159"
150159,-79.9488900246,40.2570205385,"150,159"
151159,-79.9371385627,40.2572441626,"151,159"
152159,-79.9253870234,40.2574665886,"152,159"
153159,-79.9136354070,40.2576878166,"153,159"
154159,-79.9018837139,40.2579078464,"154,159"
155159,-79.8901319447,40.2581266782,"155,159"
156159,-79.8783800996,40.2583443118,"156,159"
157159,-79.8666281791,40.2585607473,"157,159"
158159,-79.8548761837,40.2587759846,"158,159"
159159,-79.8431241137,40.2589900238,"159,159"
160159,-79.8313719695,40.2592028649,"160,159"
161159,-79.8196197516,40.2594145077,"161,159"
162159,-79.8078674604,40.2596249524,"162,159"
163159,-79.7961150963,40.2598341988,"163,159"
164159,-79.7843626597,40.2600422471,"164,159"
165159,-79.7726101510,40.2602490971,"165,159"
148160,-79.9720969654,40.2475664126,"148,160"
149160,-79.9603472222,40.2477924030,"149,160"
150160,-79.9485974008,40.2480171955,"150,160"
151160,-79.9368475015,40.2482407900,"151,160"
152160,-79.9250975248,40.2484631867,"152,160"
153160,-79.9133474710,40.2486843855,"153,160"
154160,-79.9015973407,40.2489043863,"154,160"
155160,-79.8898471341,40.2491231891,"155,160"
156160,-79.8780968518,40.2493407940,"156,160"
157160,-79.8663464941,40.2495572009,"157,160"
158160,-79.8545960614,40.2497724099,"158,160"
159160,-79.8428455542,40.2499864208,"159,160"
160160,-79.8310949729,40.2501992337,"160,160"
161160,-79.8193443179,40.2504108486,"161,160"
162160,-79.8075935896,40.2506212655,"162,160"
163160,-79.7958427884,40.2508304843,"163,160"
164160,-79.7840919148,40.2510385051,"164,160"
147161,-79.9835493977,40.2383359610,"147,161"
148161,-79.9718012953,40.2385631193,"148,161"
149161,-79.9600531142,40.2387890798,"149,161"
150161,-79.9483048549,40.2390138426,"150,161"
151161,-79.9365565178,40.2392374077,"151,161"
152161,-79.9248081033,40.2394597750,"152,161"
153161,-79.9130596117,40.2396809446,"153,161"
154161,-79.9013110436,40.2399009163,"154,161"
155161,-79.8895623994,40.2401196903,"155,161"
156161,-79.8778136793,40.2403372664,"156,161"
157161,-79.8660648840,40.2405536448,"157,161"
158161,-79.8543160137,40.2407688253,"158,161"
159161,-79.8425670689,40.2409828080,"159,161"
160161,-79.8308180500,40.2411955928,"160,161"
161161,-79.8190689575,40.2414071798,"161,161"
162161,-79.8073197917,40.2416175689,"162,161"
163161,-79.7955705530,40.2418267601,"163,161"
164161,-79.7838212419,40.2420347534,"164,161"
147162,-79.9832522445,40.2293326881,"147,162"
148162,-79.9715057038,40.2295598164,"148,162"
149162,-79.9597590844,40.2297857471,"149,162"
150162,-79.9480123869,40.2300104802,"150,162"
151162,-79.9362656115,40.2302340158,"151,162"
152162,-79.9245187587,40.2304563537,"152,162"
153162,-79.9127718290,40.2306774941,"153,162"
154162,-79.9010248227,40.2308974368,"154,162"
155162,-79.8892777403,40.2311161819,"155,162"
156162,-79.8775305822,40.2313337293,"156,162"
157162,-79.8657833488,40.2315500791,"157,162"
158162,-79.8540360405,40.2317652312,"158,162"
159162,-79.8422886577,40.2319791856,"159,162"
160162,-79.8305412008,40.2321919423,"160,162"
161162,-79.8187936703,40.2324035013,"161,162"
162162,-79.8070460666,40.2326138626,"162,162"
163162,-79.7952983900,40.2328230262,"163,162"
164162,-79.7835506411,40.2330309921,"164,162"
165162,-79.7718028202,40.2332377602,"165,162"
147163,-79.9829551705,40.2203294058,"147,163"
148163,-79.9712101910,40.2205565041,"148,163"
149163,-79.9594651329,40.2207824050,"149,163"
150163,-79.9477199966,40.2210071084,"150,163"
151163,-79.9359747825,40.2212306145,"151,163"
152163,-79.9242294912,40.2214529231,"152,163"
153163,-79.9124841228,40.2216740342,"153,163"
154163,-79.9007386780,40.2218939479,"154,163"
155163,-79.8889931570,40.2221126641,"155,163"
156163,-79.8772475604,40.2223301828,"156,163"
157163,-79.8655018885,40.2225465040,"157,163"
158163,-79.8537561417,40.2227616277,"158,163"
159163,-79.8420103205,40.2229755538,"159,163"
160163,-79.8302644252,40.2231882825,"160,163"
161163,-79.8185184564,40.2233998135,"161,163"
162163,-79.8067724143,40.2236101471,"162,163"
163163,-79.7950262995,40.2238192830,"163,163"
164163,-79.7832801122,40.2240272214,"164,163"
165163,-79.7715338531,40.2242339622,"165,163"
148164,-79.9709147567,40.2115531827,"148,164"
149164,-79.9591712595,40.2117790537,"149,164"
150164,-79.9474276841,40.2120037275,"150,164"
151164,-79.9356840310,40.2122272040,"151,164"
152164,-79.9239403005,40.2124494833,"152,164"
153164,-79.9121964932,40.2126705652,"153,164"
154164,-79.9004526093,40.2128904498,"154,164"
155164,-79.8887086494,40.2131091371,"155,164"
156164,-79.8769646139,40.2133266271,"156,164"
157164,-79.8652205030,40.2135429197,"157,164"
158164,-79.8534763174,40.2137580150,"158,164"
159164,-79.8417320573,40.2139719129,"159,164"
160164,-79.8299877233,40.2141846135,"160,164"
161164,-79.8182433156,40.2143961166,"161,164"
162164,-79.8064988348,40.2146064224,"162,164"
163164,-79.7947542812,40.2148155307,"163,164"
164164,-79.7830096553,40.2150234416,"164,164"
165164,-79.7712649575,40.2152301551,"165,164"
149165,-79.9588774642,40.2027756935,"149,165"
150165,-79.9471354493,40.2030003377,"150,165"
151165,-79.9353933567,40.2032237847,"151,165"
152165,-79.9236511868,40.2034460345,"152,165"
153165,-79.9119089400,40.2036670873,"153,165"
154165,-79.9001666168,40.2038869429,"154,165"
155165,-79.8884242175,40.2041056013,"155,165"
156165,-79.8766817426,40.2043230625,"156,165"
157165,-79.8649391924,40.2045393266,"157,165"
158165,-79.8531965675,40.2047543935,"158,165"
159165,-79.8414538682,40.2049682631,"159,165"
160165,-79.8297110949,40.2051809356,"160,165"
161165,-79.8179682481,40.2053924108,"161,165"
162165,-79.8062253281,40.2056026888,"162,165"
151166,-79.9351027597,40.1942203566,"151,166"
152166,-79.9233621499,40.1944425771,"152,166"
153166,-79.9116214633,40.1946636006,"153,166"
154166,-79.8998807002,40.1948834272,"154,166"
155166,-79.8881398612,40.1951020567,"155,166"
156166,-79.8763989465,40.1953194893,"156,166"
157166,-79.8646579566,40.1955357248,"157,166"
158166,-79.8529168920,40.1957507632,"158,166"
159166,-79.8411757530,40.1959646047,"159,166"
160166,-79.8294345401,40.1961772490,"160,166"
152167,-79.9230731899,40.1854391112,"152,167"
153167,-79.9113340630,40.1856601055,"153,167"
154167,-79.8995948597,40.1858799030,"154,167"
155167,-79.8878555804,40.1860985037,"155,167"
156167,-79.8761162256,40.1863159075,"156,167"
157167,-79.8643767956,40.1865321145,"157,167"
